보행자전용도로명,시도명,시군구명,법정동명,지정일자,운영방식구분,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,보행자전용도로시작점위도,보행자전용도로시작점경도,보행자전용도로종료점위도,보행자전용도로종료점경도,자전거보행자겸용도로구분,보행자전용도로폭,보차분리여부,지정목적,관리점검일자,관리점검결과,유지보수내용,영상정보기처리기기설치개수,보안등설치개수,횡단보도설치개수,방호울타리설치개수,차량진입억제용말뚝설치개수,속도저감시설설치개수,교통표지판설치개수,이정표설치개수,점자블럭설치개수,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
보행자전용도로-187,경기도,성남시,정자3동,,전일제,00:00,23:59,00:00,23:59,37.359008,127.123995,37.359389,127.123341,,6, ,보행환경개선,2022-10-18,합격,,,,,,,,,,,경기도 성남시 분당구청,031-729-7461,2022-10-23,3780000,경기도 성남시
보행자전용도로-188,경기도,성남시,정자3동,,전일제,00:00,23:59,00:00,23:59,37.358496,127.124799,37.358877,127.124159,,6, ,보행환경개선,2022-10-18,합격,,,,,,,,,,,경기도 성남시 분당구청,031-729-7461,2022-10-23,3780000,경기도 성남시
보행자전용도로-189,경기도,성남시,정자3동,,전일제,00:00,23:59,00:00,23:59,37.358246,127.125204,37.358421,127.124923,,6, ,보행환경개선,2022-10-18,합격,,,,,,,,,,,경기도 성남시 분당구청,031-729-7461,2022-10-23,3780000,경기도 성남시
보행자전용도로-190,경기도,성남시,정자3동,,전일제,00:00,23:59,00:00,23:59,37.361071,127.116294,37.361072,127.115015,,15, ,보행환경개선,2022-10-18,합격,,,,,,,,,,,경기도 성남시 분당구청,031-729-7461,2022-10-23,3780000,경기도 성남시
보행자전용도로-191,경기도,성남시,정자3동,,전일제,00:00,23:59,00:00,23:59,37.361121,127.118843,37.361103,127.116941,,15, ,보행환경개선,2022-10-18,합격,,,,,,,,,,,경기도 성남시 분당구청,031-729-7461,2022-10-23,3780000,경기도 성남시
보행자전용도로-192,경기도,성남시,정자3동,,전일제,00:00,23:59,00:00,23:59,37.361118,127.120638,37.361146,127.119302,,15, ,보행환경개선,2022-10-18,합격,,,,,,,,,,,경기도 성남시 분당구청,031-729-7461,2022-10-23,3780000,경기도 성남시
부일로19길 지선,서울특별시,구로구,궁동,2017-07-01,전일제,00:00,00:00,00:00,00:00,37.493332,126.836381,37.495231,126.834151,전용,5,N,보행환경개선,2021-06-15,합격,없음,0,3,0,0,4,0,2,0,0,서울특별시 구로구청,02-860-2453,2022-06-30,3160000,서울특별시 구로구
새말로18길 지선,서울특별시,구로구,구로동,2017-08-01,전일제,00:00,00:00,00:00,00:00,37.506701,126.892321,37.501891,126.892211,전용,8,N,보행환경개선,2021-06-15,합격,없음,0,3,0,0,4,0,2,0,0,서울특별시 구로구청,02-860-2453,2022-06-30,3160000,서울특별시 구로구
전남대후문,광주광역시,북구,용봉동,2017-03-02,전일제,16:00,22:00,16:00,22:00,35.176442,126.912594,35.176637,126.915622,전용,8,N,보행환경개선사업,2021-06-10,합격,조형물세척 및 보수+아크릴판문자교체,0,,0,0,8,0,11,3,0,광주광역시 북구청,062-410-8950,2022-06-28,3620000,광주광역시 북구
소로2-4호선,전라남도,구례군,구례읍,2017-04-20,전일제,00:00,00:00,00:00,00:00,35.2142325,127.459201,35.214231,127.459604,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,전라남도 구례군청,061-780-2482,2022-06-15,4870000,전라남도 구례군
괴산-4,충청북도,괴산군,괴산읍,2015-08-28,전일제,00:00,23:59,00:00,23:59,36.812121,127.799801,36.808291,127.800047,겸용,2.2,Y,보행환경개선,2017-08-25,합격,,,,,,,,,,,충청북도 괴산군청,043-830-3084,2022-06-23,4460000,충청북도 괴산군
괴산-5,충청북도,괴산군,괴산읍,2015-08-28,전일제,00:00,23:59,00:00,23:59,36.813795,127.789037,36.813161,127.797507,겸용,3,Y,보행환경개선,2017-08-25,합격,,,,,,,,,,,충청북도 괴산군청,043-830-3084,2022-06-23,4460000,충청북도 괴산군
괴산-6,충청북도,괴산군,괴산읍,2015-08-28,전일제,00:00,23:59,00:00,23:59,36.808322,127.799913,36.808215,127.808824,겸용,2.2,Y,보행환경개선,2017-08-25,합격,,,,,,,,,,,충청북도 괴산군청,043-830-3084,2022-06-23,4460000,충청북도 괴산군
괴산-7,충청북도,괴산군,괴산읍,2015-08-28,전일제,00:00,23:59,00:00,23:59,36.798202,127.784382,36.794941,127.785223,겸용,1.2,Y,보행환경개선,2017-08-25,합격,,,,,,,,,,,충청북도 괴산군청,043-830-3084,2022-06-23,4460000,충청북도 괴산군
연풍-1,충청북도,괴산군,행촌리,2015-08-28,전일제,00:00,23:59,00:00,23:59,36.766322,128.001791,36.761738,127.997159,겸용,2,Y,보행환경개선,2017-08-25,합격,,,,,,,,,,,충청북도 괴산군청,043-830-3084,2022-06-23,4460000,충청북도 괴산군
괴산-3,충청북도,괴산군,괴산읍,2015-08-28,전일제,00:00,23:59,00:00,23:59,36.815285,127.802073,36.823486,127.811431,겸용,2.2,Y,보행환경개선,2017-08-25,합격,,,,,,,,,,,충청북도 괴산군청,043-830-3084,2022-06-23,4460000,충청북도 괴산군
괴산-1,충청북도,괴산군,괴산읍,2015-08-28,전일제,00:00,23:59,00:00,23:59,36.798223,127.784731,36.810442,127.795659,겸용,2,Y,보행환경개선,2017-08-25,합격,,,,,,,,,,,충청북도 괴산군청,043-830-3084,2022-06-23,4460000,충청북도 괴산군
괴산-2,충청북도,괴산군,괴산읍,2015-08-28,전일제,00:00,23:59,00:00,23:59,36.804246,127.791541,36.812422,127.785518,겸용,1.5,Y,보행환경개선,2017-08-25,합격,,,,,,,,,,,충청북도 괴산군청,043-830-3084,2022-06-23,4460000,충청북도 괴산군
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3257847,127.125109,37.3257676,127.125138,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3256132,127.1254098,37.325563,127.1254265,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3257494,127.125543,37.3257798,127.1255704,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3320293,127.1222938,37.3316055,127.1218958,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3320815,127.1217016,37.3321255,127.1216578,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3321494,127.1216354,37.3322311,127.1215571,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3321278,127.1213087,37.3322673,127.1214484,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3321105,127.1212781,37.3320861,127.121193,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3321949,127.128361,37.3321949,127.128361,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3320316,127.1210229,37.3320587,127.1210977,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3320139,127.129944,37.3319254,127.129055,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3319575,127.126143,37.3319628,127.125304,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3316985,127.127574,37.3317748,127.128589,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3316377,127.127013,37.3312409,127.123251,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3249626,127.1246308,37.3250077,127.1246764,,9, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.3237762,127.122063,37.3243532,127.122752,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,덕풍동,,전일제,00:00,00:00,00:00,00:00,37.329423,127.1157486,37.325722,127.122181,,6, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
없음,경기도,하남시,미사2동,,전일제,00:00,00:00,00:00,00:00,,,,,,10, ,보행환경개선,2021-10-20,합격,,,,,,,,,,,경기도 하남시청,031-790-5947,2022-06-01,4040000,경기도 하남시
중로3-123,대전광역시,대덕구,중리동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.3637257,127.4328525,36.36210459,127.4318078,전용,12,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로2-법동16,대전광역시,대덕구,법동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.367557,127.4324411,36.36744658,127.4324711,전용,8,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로2-법동17,대전광역시,대덕구,법동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36600753,127.4305577,36.36604819,127.4307173,전용,8,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로2-법동18,대전광역시,대덕구,중리동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36400428,127.4312786,36.36383076,127.4313287,전용,8,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로2-법동19,대전광역시,대덕구,중리동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36293387,127.4315795,36.36276486,127.4316281,전용,8,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로2-법동20,대전광역시,대덕구,중리동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36036716,127.4323257,36.36060937,127.4321867,전용,8,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로3-법동10,대전광역시,대덕구,중리동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36357654,127.4321494,36.36360368,127.4323073,전용,6,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로3-법동12,대전광역시,대덕구,법동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36748746,127.427229,36.36866939,127.4268876,전용,6,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로3-법동7,대전광역시,대덕구,법동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.37249325,127.4291056,36.37283791,127.4288053,전용,6,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로3-법동8,대전광역시,대덕구,법동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36573088,127.4315413,36.36575689,127.4316998,전용,6,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로3-법동9,대전광역시,대덕구,법동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36667696,127.4325821,36.36670183,127.4327282,전용,6,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-법동1,대전광역시,대덕구,법동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.37303688,127.4338198,36.37303688,127.4338198,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리10,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36417401,127.4305284,36.36414801,127.4303888,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리11,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36373483,127.4291542,36.36375745,127.4292845,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리12,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36146569,127.4299834,36.36170453,127.4298655,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리13,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36286132,127.4308343,36.36286132,127.4308343,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리14,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36188106,127.4311236,36.36188106,127.4311236,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리15,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36090756,127.4314014,36.36090756,127.4314014,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리16,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.35943813,127.4315457,36.35943813,127.4315457,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리17,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.35937683,127.4307639,36.35937683,127.4307639,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리18,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.35931698,127.4286408,36.35931698,127.4286408,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리2,대전광역시,대덕구,중리동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36424256,127.4341637,36.36375531,127.4334099,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리3,대전광역시,대덕구,중리동,1990-05-23,전일제,00:00,23:59,00:00,23:59,36.36375668,127.4318441,36.36284899,127.432934,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리4,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36666772,127.4283239,36.36669146,127.428455,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리7,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.3646396,127.4288969,36.36466334,127.4290273,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리8,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36573564,127.4300385,36.36573564,127.4300385,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로4-중리9,대전광역시,대덕구,중리동,1984-12-18,전일제,00:00,23:59,00:00,23:59,36.36472724,127.4303734,36.36470124,127.4302335,전용,4,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로1-목상22,대전광역시,대덕구,목상동,1992-06-25,전일제,00:00,23:59,00:00,23:59,36.44729696,127.4124196,36.44818049,127.4109444,전용,10,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로1-문평1,대전광역시,대덕구,문평동,1990-01-15,전일제,00:00,23:59,00:00,23:59,36.44477982,127.4027185,36.44234354,127.4001064,전용,10,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
소로1-문평2,대전광역시,대덕구,문평동,1990-01-15,전일제,00:00,23:59,00:00,23:59,36.44193236,127.3989317,36.43906308,127.3948279,전용,10,Y,보행환경개선,2022-06-14,합격,,,,,,,,,,,대전광역시 대덕구청,042-608-5214,2022-06-14,3680000,대전광역시 대덕구
