시도명,시군구명,도로명,지정사유,지정연도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경상북도,포항시,중앙상가 4길,,,4,66,1,N,36.03795388,129.3644987,36.03837556,129.3648746,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,문예로,,,3,342,1,N,36.01805317,129.3690082,36.02104638,129.3682271,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,문예로,,,3,115,1,N,36.01930804,129.3702491,36.01831387,129.3705187,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 62번길,,,4,346,1,N,36.01935645,129.3736082,36.01870433,129.3697957,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 67번길,,,2,253,1,N,36.01919237,129.3693778,36.01854213,129.3667187,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 68번길,,,3,407,1,N,36.02000242,129.3740879,36.01924317,129.3696566,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
10,홍천군,희망로4길,,2009,6,223,1,Y,37.691259,127.885439,37.693390,127.885115,,홍천군,033-430-2944,2019-11-21,4250000,강원도 홍천군
경상북도,포항시,중앙로 68번길,,,2,106,1,N,36.02069608,129.3726142,36.01983335,129.3728434,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 68번길,,,4,96,1,N,36.01960309,129.3715028,36.02045407,129.3712982,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 77번길,,,3,111,1,N,36.01985291,129.3677533,36.01900617,129.367972,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 77번길,,,3,297,1,N,36.01934469,129.3659997,36.02013411,129.3691398,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 77번길,,,3,121,1,N,36.02062997,129.3658163,36.01974731,129.3665995,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 78번길,,,3,218,1,N,36.02132312,129.3697244,36.01938947,129.3702321,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 78번길,,,3,407,1,N,36.02018068,129.3694046,36.02094657,129.3738417,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 91번길,,,3,111,1,N,36.01993225,129.367728,36.02092169,129.3674692,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경상북도,포항시,중앙로 91번길,,,4,354,1,N,36.02122288,129.3688702,36.02031888,129.3651443,,경상북도 포항시,054-270-3634,2020-10-27,5020000,경상북도 포항시
경기도,경기도 양평군청,다문중앙2길,주민편의,2017,5,230,1,Y,37.484911,127.592111,37.486311,127.593811,,경기도 양평군청,031-770-3755,2022-06-03,4170000,경기도 양평군
경기도,경기도 양평군청,시민로39번길,주민편의,2017,5,160,1,N,37.490511,127.496111,37.491611,127.495711,,경기도 양평군청,031-770-3755,2022-06-03,4170000,경기도 양평군
경기도,경기도 양평군청,관문길8번길,주민편의,2017,5,90,1,N,37.491111,127.496111,37.491411,127.497311,,경기도 양평군청,031-770-3755,2022-06-03,4170000,경기도 양평군
경기도,경기도 양평군청,양평장터길,주민편의,2018,5,220,1,Y,37.491811,127.489711,37.491111,127.492111,,경기도 양평군청,031-770-3755,2022-06-03,4170000,경기도 양평군
경기도,경기도 양평군청,아래배내1길,주민편의,2018,4,280,1,N,37.394111,127.780311,37.394111,127.777811,,경기도 양평군청,031-770-3755,2022-06-03,4170000,경기도 양평군
경기도,경기도 양평군청,양평시장길18번길,주민편의,2018,5,40,1,Y,37.491111,127.492111,37.491411,127.492411,,경기도 양평군청,031-770-3755,2022-06-03,4170000,경기도 양평군
경기도,경기도 양평군청,윗목골길,주민편의,2019,4,630,1,N,37.424911,127.752222,37.426211,127.751511,,경기도 양평군청,031-770-3755,2022-06-03,4170000,경기도 양평군
서울특별시,서초구,사임당로18길,차량소통 촉진 및 보행자 안전,2005,7.3,200,1,N,37.487981,127.019415,37.489391,127.018785,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로,차량소통 촉진 및 보행자 안전,1998,3.3,50,1,N,37.483778,127.024285,37.483949,127.023569,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,효령로79길,차량소통 촉진 및 보행자 안전,1999,3.8,335,1,N,37.489911,127.030141,37.492488,127.028913,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로47길,차량소통 촉진 및 보행자 안전,2000,5.3,285,1,N,37.488548,127.029999,37.488122,127.028631,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,강남대로43길,차량소통 촉진 및 보행자 안전,2000,5.7,150,1,N,37.486953,127.029171,37.487184,127.030634,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,서운로6길,차량소통 촉진 및 보행자 안전,1998,4,130,1,N,37.486049,127.030497,37.486491,127.030357,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,효령로46길,차량소통 촉진 및 보행자 안전,2001,5.3,500,1,N,37.483364,127.009084,37.478991,127.008748,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,명달로6길,차량소통 촉진 및 보행자 안전,2001,5.7,160,1,N,37.480958,127.007371,37.480509,127.005732,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,반포대로5길,차량소통 촉진 및 보행자 안전,1998,5.7,145,1,N,37.481537,127.007427,37.481746,127.008831,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,반포대로3길,차량소통 촉진 및 보행자 안전,2001,5.4,130,1,N,37.481113,127.008771,37.480696,127.008037,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,명달로4길,차량소통 촉진 및 보행자 안전,2001,5,110,1,N,37.480686,127.008042,37.480906,127.008807,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,남부순환로315길,차량소통 촉진 및 보행자 안전,1998,5.8,95,1,N,37.480471,127.008893,37.480197,127.007995,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,반포대로7길,차량소통 촉진 및 보행자 안전,2001,5.7,130,1,N,37.482145,127.010338,37.482207,127.009105,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,반포대로5길,차량소통 촉진 및 보행자 안전,1998,5.7,125,1,N,37.481772,127.009138,37.481765,127.010375,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
서울특별시,서초구,반포대로3길,차량소통 촉진 및 보행자 안전,2001,5.4,125,1,N,37.481331,127.010348,37.481333,127.009096,,서울특별시 서초구청,02-2155-7236,2022-08-08,3210000,서울특별시 서초구
인천광역시,중구,신포로39번길,,,8,250,1,N,37.473671,126.623474,37.472333,126.625865,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
인천광역시,중구,자유공원로,,,7,351,1,N,37.475283,126.626583,37.475145,126.631141,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
인천광역시,중구,홍예문로,,,5,80,1,N,37.476377,126.628529,37.476752,126.630354,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
인천광역시,중구,참외전로72번길,,,6,167,1,Y,37.476626,126.628482,37.478891,126.627841,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
인천광역시,중구,참외전로13번길,,,9,78,1,Y,37.479397,126.619983,37.480397,126.625952,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
인천광역시,중구,차이나타운로55번길,,,6,220,1,Y,37.474042,126.619956,37.474589,126.618482,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
인천광역시,중구,자유공원서로29번길,,,4,86,1,Y,37.476826,126.620232,37.476893,126.623053,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
인천광역시,중구,인중로144번길,,,13,113,1,Y,37.466412,126.627736,37.467199,126.629762,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
인천광역시,중구,연안부두로21번길,,,7,122,1,Y,37.453625,126.608902,37.454174,126.607512,,인천광역시 중구,032-760-7684,2022-11-15,3490000,인천광역시 중구
10,홍천군,진삼거리길,,2018,6,135,1,N,37.692226,127.889051,37.691885,127.887697,,홍천군,033-430-2944,2019-11-21,4250000,강원도 홍천군
충청북도,증평군,윗장뜰길,교통흐름을 원활히 하기 위함,2002,6,770,1,N,36.786021,127.584794,36.781071,127.578857,소로 2-19+소로 2-52+소로 2-54,충청북도 증평군청,043-835-3943,2022-11-10,5570000,충청북도 증평군
충청북도,증평군,아랫장뜰길,교통흐름을 원활히 하기 위함,2002,6,410,1,N,36.784146,127.584422,36.781531,127.581284,소로 2-51,충청북도 증평군청,043-835-3943,2022-11-10,5570000,충청북도 증평군
충청북도,증평군,장뜰로,교통흐름을 원활히 하기 위함,2002,5,50,1,N,36.785858,127.583388,36.786157,127.583014,소로 3-9,충청북도 증평군청,043-835-3943,2022-11-10,5570000,충청북도 증평군
충청북도,증평군,중앙로,교통흐름을 원활히 하기 위함,2002,5,70,1,N,36.783476,127.580527,36.783935,127.580038,소로 2-125,충청북도 증평군청,043-835-3943,2022-11-10,5570000,충청북도 증평군
충청북도,증평군,중앙로5길,교통흐름을 원활히 하기 위함,2002,6,40,1,N,36.782921,127.579179,36.782734,127.579637,소로 2-6,충청북도 증평군청,043-835-3943,2022-11-10,5570000,충청북도 증평군
충청북도,증평군,중앙로10길,교통흐름을 원활히 하기 위함,2016,6,60,1,N,36.785795,127.583471,36.785795,127.583471,소로 2-16,충청북도 증평군청,043-835-3943,2022-11-10,5570000,충청북도 증평군
서울특별시,서대문구,가재울로6길,,,4,68,1,N,37.576960,126.924510,37.576500,126.924050,,서울특별시 서대문구,02-330-1797,2022-10-30,3120000,서울특별시 서대문구
서울특별시,광진구,아차산로33길,,,4,83,1,Y,37.542862,127.071047,37.544149,127.071653,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로33길,,,4,282,1,N,37.540371,127.069885,37.542708,127.070973,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로29길,,,3,149,1,N,37.544016,127.069677,37.542859,127.069088,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로29길,,,4,221,1,N,37.542731,127.069009,37.540990,127.068096,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,동일로24길,,,5,463,1,N,37.542241,127.070677,37.543834,127.065964,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로25길,,,4,165,1,N,37.543366,127.067497,37.544724,127.068209,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로25길,,,5,222,1,N,37.541521,127.066534,37.543263,127.067456,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,광나루로12길,,,5,114,1,N,37.547489,127.068006,37.546648,127.067455,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로21길,,,5,566,1,N,37.546546,127.067381,37.542060,127.064873,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,천호대로102길,,,6,178,1,N,37.558885,127.074347,37.557416,127.073519,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,동일로60길,,,6,45,1,N,37.558591,127.073518,37.558419,127.073998,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,동일로58길,,,5,46,1,N,37.557405,127.073412,37.557587,127.072949,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
서울특별시,광진구,아차산로24길,,,4,165,1,N,37.539647,127.064488,37.541046,127.065238,,서울지방경찰청,02-700-5108,2023-01-19,3040000,서울특별시 광진구
전라북도,무주군,주계로,,,8,920,2,Y,36.005868,127.656554,36.007826,127.666895,,전라북도 무주군청,063-320-2365,2022-12-22,4740000,전라북도 무주군
제주특별자치도,서귀포시,천지연로,교통불편 해소,,8,170,1,N,33.242441,126.562371,33.243703,126.561648,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,솔동산로10번길,교통불편 해소,,8,130,1,N,33.2433308,126.562798,33.242441,126.562371,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,솔동산로22번길,교통불편 해소,2016,8,120,1,N,33.244272,126.562016,33.2433308,126.562798,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,이중섭로,교통불편 해소,,8,340,1,Y,33.247983,126.564275,33.245022,126.564249,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,명동로,교통불편 해소,,10,560,1,Y,33.247258,126.5630608,33.248256,126.567447,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,태평로 439,교통불편 해소,,8,370,1,Y,33.246671,126.565327,33.246341,126.562064,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중정로62번길,교통불편 해소,,8,145,1,Y,33.2477403,126.562951,33.246458,126.563032,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,정방로,교통불편 해소,,6,95,1,N,33.248062,126.568006,33.247514,126.568591,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,태평로 353번길,교통불편 해소,2018,8,183,1,Y,33.247341,126.561056,33.245727,126.561166,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로4번길,교통불편 해소,2022,6,100,1,N,33.245212,126.563317,33.245391,126.5641807,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중정로 91번길,교통불편 해소,,8,580,1,Y,33.248582,126.566002,33.251814,126.561267,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
제주특별자치도,서귀포시,중앙로 72번길,교통불편 해소,,6,250,1,Y,33.250983,126.5614004,33.251422,126.563163,,제주특별자치도 서귀포시 교통행정과,064-760-3295,2022-12-15,6520000,제주특별자치도 서귀포시
